index,type,land_type,prefecture,city,city2,station_name,building_year,station_dis,price,price_per_tsubo,room,area,land_shape,frontage,gross_floor_area,building_type,city_plan,BCR,FAR
12154,宅地(土地と建物),住宅地,東京都,板橋区,前野町,ときわ台(東京),2011,15,44000000,,,50,長方形,8.3,70,木造,第１種住居地域,60,200
12155,宅地(土地と建物),住宅地,東京都,板橋区,前野町,ときわ台(東京),1987,13,37000000,,,60,長方形,5,75,ＲＣ,第１種中高層住居専用地域,60,200
12156,宅地(土地と建物),住宅地,東京都,板橋区,前野町,ときわ台(東京),2004,9,55000000,,,60,ほぼ長方形,12,90,木造,準工業地域,60,200
12157,中古マンション等,,東京都,板橋区,前野町,ときわ台(東京),1998,10,37000000,,２ＬＤＫ,50,,,,ＲＣ,準工業地域,60,200
12158,宅地(土地と建物),住宅地,東京都,板橋区,三園,西高島平,1982,11,35000000,,,100,ほぼ長方形,8.2,110,木造,第１種低層住居専用地域,50,100
12159,中古マンション等,,東京都,板橋区,南町,要町,1996,6,40000000,,２ＬＤＫ,50,,,,ＲＣ,第１種住居地域,60,300
12160,中古マンション等,,東京都,板橋区,南町,要町,1994,7,43000000,,２ＬＤＫ,55,,,,ＳＲＣ,商業地域,80,500
12161,宅地(土地と建物),住宅地,東京都,板橋区,南常盤台,ときわ台(東京),1970,3,300000000,,,310,ほぼ長方形,16,750,ＲＣ,第２種住居地域,60,300
12162,中古マンション等,,東京都,板橋区,南常盤台,ときわ台(東京),2010,1,23000000,,１Ｋ,25,,,,ＲＣ,商業地域,80,400
12167,中古マンション等,,東京都,板橋区,向原,小竹向原,2008,2,41000000,,２ＬＤＫ,50,,,,ＲＣ,準工業地域,60,200
12168,中古マンション等,,東京都,板橋区,向原,千川,2013,4,78000000,,３ＬＤＫ,80,,,,ＲＣ,近隣商業地域,80,300
12170,中古マンション等,,東京都,板橋区,大和町,板橋本町,2008,2,24000000,,１Ｋ,25,,,,ＲＣ,商業地域,80,600
12171,宅地(土地と建物),住宅地,東京都,板橋区,四葉,新高島平,1993,18,84000000,,,110,長方形,10.5,175,鉄骨造,第１種中高層住居専用地域,60,200
12173,中古マンション等,,東京都,板橋区,若木,上板橋,1990,13,7000000,,１Ｋ,15,,,,ＲＣ,準工業地域,60,200
12174,中古マンション等,,東京都,板橋区,若木,上板橋,1989,12,15000000,,１ＤＫ,35,,,,ＲＣ,第１種中高層住居専用地域,60,200
12176,中古マンション等,,東京都,板橋区,若木,東武練馬,2011,9,22000000,,１Ｋ,20,,,,ＲＣ,工業地域,60,200
12177,中古マンション等,,東京都,板橋区,若木,東武練馬,2007,14,19000000,,１Ｋ,20,,,,ＲＣ,準工業地域,60,200
12178,宅地(土地と建物),住宅地,東京都,板橋区,若木,ときわ台(東京),2022,8,38000000,,,60,ほぼ長方形,,55,木造,第１種住居地域,60,200
12179,宅地(土地と建物),住宅地,東京都,練馬区,旭丘,江古田,2022,6,85000000,,,100,袋地等,2.7,110,木造,第１種中高層住居専用地域,60,200
12180,中古マンション等,,東京都,練馬区,旭丘,江古田,1972,6,25000000,,２ＬＤＫ,60,,,,ＳＲＣ,第１種中高層住居専用地域,60,200
12181,中古マンション等,,東京都,練馬区,旭丘,江古田,1990,9,12000000,,１Ｒ,15,,,,ＲＣ,第１種中高層住居専用地域,60,200
12182,中古マンション等,,東京都,練馬区,旭丘,新江古田,2005,5,36000000,,１ＬＤＫ,40,,,,ＲＣ,第１種中高層住居専用地域,60,200
12183,宅地(土地と建物),住宅地,東京都,練馬区,旭町,地下鉄成増,2022,13,48000000,,,60,ほぼ長方形,5.1,60,木造,第１種低層住居専用地域,50,100
12184,宅地(土地と建物),住宅地,東京都,練馬区,大泉学園町,大泉学園,2009,24,20000000,,,145,ほぼ長方形,9.6,115,木造,第１種低層住居専用地域,50,100
12186,宅地(土地と建物),住宅地,東京都,練馬区,大泉学園町,大泉学園,1988,24,18000000,,,100,ほぼ長方形,11.3,105,木造,第１種低層住居専用地域,50,100
12187,宅地(土地と建物),住宅地,東京都,練馬区,大泉学園町,大泉学園,2022,23,59000000,,,85,ほぼ長方形,8.2,95,木造,第１種中高層住居専用地域,60,200
12188,宅地(土地と建物),住宅地,東京都,練馬区,大泉学園町,大泉学園,2015,19,45000000,,,140,ほぼ長方形,6.7,100,木造,第１種低層住居専用地域,50,100
12189,宅地(土地と建物),住宅地,東京都,練馬区,大泉学園町,大泉学園,2022,30分?60分,47000000,,,105,ほぼ長方形,5.3,85,木造,第１種低層住居専用地域,50,100
12190,宅地(土地と建物),住宅地,東京都,練馬区,大泉学園町,大泉学園,2020,24,52000000,,,115,長方形,8.6,100,木造,第１種低層住居専用地域,50,100
12191,中古マンション等,,東京都,練馬区,大泉学園町,大泉学園,2003,14,42000000,,２ＬＤＫ,65,,,,ＲＣ,準住居地域,60,300
12193,宅地(土地と建物),住宅地,東京都,練馬区,大泉町,大泉学園,2022,30分?60分,48000000,,,120,ほぼ台形,,105,木造,第１種低層住居専用地域,50,100
12194,宅地(土地と建物),住宅地,東京都,練馬区,大泉町,大泉学園,1966,15,15000000,,,35,ほぼ長方形,4,50,木造,第１種低層住居専用地域,50,100
12195,宅地(土地と建物),住宅地,東京都,練馬区,大泉町,大泉学園,1972,21,2800000000,,,2000㎡以上,ほぼ台形,,160,木造,準住居地域,60,300
12196,宅地(土地と建物),住宅地,東京都,練馬区,大泉町,地下鉄成増,2022,30分?60分,50000000,,,120,ほぼ長方形,7.2,100,木造,第１種低層住居専用地域,50,100
12197,宅地(土地と建物),住宅地,東京都,練馬区,春日町,練馬春日町,1999,7,55000000,,,110,長方形,9.1,105,木造,第１種低層住居専用地域,50,100
12198,宅地(土地と建物),住宅地,東京都,練馬区,春日町,練馬春日町,2022,7,70000000,,,90,ほぼ台形,11.3,85,木造,第１種低層住居専用地域,50,100
12199,中古マンション等,,東京都,練馬区,春日町,練馬春日町,2013,2,61000000,,３ＬＤＫ,70,,,,ＲＣ,近隣商業地域,80,300
12200,中古マンション等,,東京都,練馬区,春日町,練馬春日町,2015,10,48000000,,３ＬＤＫ,55,,,,ＲＣ,近隣商業地域,80,300
12201,中古マンション等,,東京都,練馬区,春日町,練馬春日町,1996,1,43000000,,２ＬＤＫ,50,,,,ＳＲＣ,近隣商業地域,80,400
12202,中古マンション等,,東京都,練馬区,上石神井,上石神井,1990,4,9400000,,１Ｋ,15,,,,ＲＣ,第１種中高層住居専用地域,60,200
12203,宅地(土地と建物),住宅地,東京都,練馬区,上石神井南町,上石神井,2022,8,73000000,,,110,不整形,2.8,95,木造,第１種低層住居専用地域,50,100
12204,宅地(土地と建物),住宅地,東京都,練馬区,上石神井南町,上石神井,2022,11,77000000,,,125,ほぼ正方形,10.9,105,木造,第１種低層住居専用地域,50,100
12205,宅地(土地と建物),住宅地,東京都,練馬区,北町,地下鉄赤塚,1979,6,26000000,,,60,ほぼ長方形,4.5,70,木造,近隣商業地域,80,300
12206,中古マンション等,,東京都,練馬区,北町,東武練馬,1999,3,37000000,,２ＬＤＫ,55,,,,ＲＣ,準工業地域,60,200
12207,中古マンション等,,東京都,練馬区,北町,東武練馬,1999,9,42000000,,３ＬＤＫ,70,,,,ＲＣ,近隣商業地域,80,500
12208,中古マンション等,,東京都,練馬区,北町,東武練馬,2011,9,19000000,,１Ｋ,20,,,,ＲＣ,近隣商業地域,80,300
12209,宅地(土地と建物),住宅地,東京都,練馬区,北町,氷川台,1989,5,18000000,,,45,ほぼ長方形,,90,ＳＲＣ,第１種中高層住居専用地域,60,200
12210,宅地(土地と建物),住宅地,東京都,練馬区,北町,平和台(東京),1989,11,40000000,,,90,ほぼ台形,14.1,105,木造,第１種低層住居専用地域,50,100
12211,宅地(土地と建物),住宅地,東京都,練馬区,北町,平和台(東京),2022,7,74000000,,,75,ほぼ長方形,7,85,木造,第１種住居地域,60,300
12214,中古マンション等,,東京都,練馬区,栄町,江古田,2000,3,55000000,,２ＬＤＫ,70,,,,ＲＣ,商業地域,80,500
12215,宅地(土地と建物),住宅地,東京都,練馬区,桜台,新桜台,1991,5,41000000,,,100,ほぼ長方形,9.3,110,ＲＣ,第１種低層住居専用地域,60,150
12216,中古マンション等,,東京都,練馬区,桜台,新桜台,1989,2,12000000,,１Ｋ,15,,,,ＲＣ,第１種住居地域,60,200
12217,中古マンション等,,東京都,練馬区,桜台,練馬,2006,4,21000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,500
12219,中古マンション等,,東京都,練馬区,下石神井,井荻,2006,9,45000000,,２ＬＤＫ,55,,,,ＲＣ,第１種低層住居専用地域,50,100
12220,宅地(土地と建物),住宅地,東京都,練馬区,石神井台,上石神井,1975,18,69000000,,,155,ほぼ台形,12.3,80,木造,第１種低層住居専用地域,50,100
12221,中古マンション等,,東京都,練馬区,石神井台,武蔵関,2004,9,48000000,,３ＬＤＫ,65,,,,ＲＣ,第２種住居地域,60,300
12222,宅地(土地と建物),住宅地,東京都,練馬区,石神井町,石神井公園,2022,10,70000000,,,130,不整形,2.1,95,木造,第１種低層住居専用地域,50,100
12225,宅地(土地と建物),住宅地,東京都,練馬区,石神井町,石神井公園,2022,11,61000000,,,85,袋地等,2.5,85,木造,第１種低層住居専用地域,50,100
12228,中古マンション等,,東京都,練馬区,石神井町,石神井公園,1989,2,10000000,,１Ｋ,15,,,,ＲＣ,商業地域,80,500
12229,中古マンション等,,東京都,練馬区,石神井町,石神井公園,2020,7,30000000,,１Ｋ,25,,,,ＲＣ,第１種中高層住居専用地域,50,150
12231,中古マンション等,,東京都,練馬区,関町北,武蔵関,2005,13,50000000,,３ＬＤＫ,65,,,,ＳＲＣ,近隣商業地域,80,300
12232,中古マンション等,,東京都,練馬区,関町北,武蔵関,2014,4,22000000,,１Ｋ,25,,,,ＲＣ,近隣商業地域,80,500
12233,中古マンション等,,東京都,練馬区,関町北,武蔵関,1975,9,21000000,,１ＬＤＫ,40,,,,ＲＣ,第２種住居地域,60,300
12234,中古マンション等,,東京都,練馬区,関町北,武蔵関,1975,9,17000000,,,35,,,,ＲＣ,第２種住居地域,60,300
12235,中古マンション等,,東京都,練馬区,関町北,武蔵関,2011,3,22000000,,１ＤＫ,20,,,,ＲＣ,近隣商業地域,80,400
12236,中古マンション等,,東京都,練馬区,関町北,武蔵関,1995,13,42000000,,３ＬＤＫ,65,,,,ＲＣ,第１種住居地域,60,300
12237,中古マンション等,,東京都,練馬区,関町北,武蔵関,2001,2,40000000,,２ＬＤＫ,50,,,,ＲＣ,近隣商業地域,80,400
12238,中古マンション等,,東京都,練馬区,関町北,武蔵関,2000,9,42000000,,３ＬＤＫ,70,,,,ＲＣ,第２種住居地域,60,300
12239,中古マンション等,,東京都,練馬区,関町東,武蔵関,2018,5,27000000,,１Ｋ,25,,,,ＲＣ,第１種中高層住居専用地域,60,200
12240,中古マンション等,,東京都,練馬区,関町南,武蔵関,1993,8,8800000,,１Ｋ,15,,,,ＲＣ,近隣商業地域,80,300
12243,中古マンション等,,東京都,練馬区,高野台,練馬高野台,1982,7,30000000,,３ＬＤＫ,70,,,,ＲＣ,第２種住居地域,60,200
12244,宅地(土地と建物),住宅地,東京都,練馬区,高松,練馬春日町,2013,16,45000000,,,75,ほぼ台形,,105,木造,第１種住居地域,60,200
12245,中古マンション等,,東京都,練馬区,高松,練馬春日町,2013,9,55000000,,３ＬＤＫ,75,,,,ＲＣ,第１種住居地域,60,300
12246,宅地(土地と建物),住宅地,東京都,練馬区,高松,練馬高野台,1976,24,18000000,,,100,ほぼ長方形,,80,木造,第１種低層住居専用地域,50,100
12247,宅地(土地と建物),商業地,東京都,練馬区,高松,光が丘,1986,13,130000000,,,310,不整形,5.3,180,鉄骨造,近隣商業地域,80,300
12248,宅地(土地と建物),住宅地,東京都,練馬区,田柄,地下鉄赤塚,2022,14,66000000,,,105,袋地等,2.5,95,木造,第１種低層住居専用地域,50,100
12249,宅地(土地と建物),住宅地,東京都,練馬区,田柄,地下鉄赤塚,2022,13,68000000,,,110,袋地等,2.5,100,木造,第１種低層住居専用地域,50,100
12250,宅地(土地と建物),住宅地,東京都,練馬区,田柄,地下鉄赤塚,2022,4,87000000,,,120,袋地等,2.7,110,木造,第１種低層住居専用地域,60,150
12251,宅地(土地と建物),住宅地,東京都,練馬区,田柄,地下鉄赤塚,1994,7,320000000,,,390,ほぼ長方形,28,760,ＲＣ,第１種中高層住居専用地域,60,200
12252,中古マンション等,,東京都,練馬区,田柄,地下鉄赤塚,2007,1,19000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,400
12253,中古マンション等,,東京都,練馬区,田柄,地下鉄赤塚,2007,1,12000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,400
12254,宅地(土地と建物),住宅地,東京都,練馬区,田柄,練馬春日町,1993,8,47000000,,,110,長方形,9.6,110,木造,第１種低層住居専用地域,50,100
12255,中古マンション等,,東京都,練馬区,田柄,光が丘,2011,15,48000000,,３ＬＤＫ,65,,,,ＲＣ,第１種住居地域,60,300
12256,中古マンション等,,東京都,練馬区,田柄,光が丘,2011,15,52000000,,３ＬＤＫ,70,,,,ＲＣ,第１種住居地域,60,300
12257,宅地(土地と建物),住宅地,東京都,練馬区,田柄,平和台(東京),2022,9,55000000,,,65,長方形,9.5,65,木造,第１種低層住居専用地域,50,100
12258,宅地(土地と建物),住宅地,東京都,練馬区,土支田,地下鉄成増,1994,25,5000000,,,55,ほぼ正方形,,75,木造,第１種低層住居専用地域,50,100
12259,宅地(土地と建物),住宅地,東京都,練馬区,土支田,光が丘,2022,24,42000000,,,50,ほぼ整形,11.5,70,木造,近隣商業地域,80,300
12260,中古マンション等,,東京都,練馬区,土支田,光が丘,2001,19,48000000,,３ＬＤＫ,70,,,,ＲＣ,第１種低層住居専用地域,50,100
12261,中古マンション等,,東京都,練馬区,豊玉上,江古田,2009,4,22000000,,１Ｋ,20,,,,ＲＣ,第１種中高層住居専用地域,60,200
12262,中古マンション等,,東京都,練馬区,豊玉上,桜台(東京),2002,3,21000000,,,20,,,,ＳＲＣ,商業地域,80,500
12263,中古マンション等,,東京都,練馬区,豊玉北,桜台(東京),2010,7,17000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,400
12265,中古マンション等,,東京都,練馬区,豊玉北,新江古田,1991,4,12000000,,１Ｋ,15,,,,ＲＣ,準工業地域,60,200
12266,中古マンション等,,東京都,練馬区,豊玉北,練馬,1970,8,21000000,,１ＬＤＫ,35,,,,鉄骨造,第１種中高層住居専用地域,60,200
12267,中古マンション等,,東京都,練馬区,豊玉北,練馬,1989,5,12000000,,１Ｋ,15,,,,ＲＣ,商業地域,80,600
12268,中古マンション等,,東京都,練馬区,豊玉北,練馬,2010,4,33000000,,１ＤＫ,30,,,,ＲＣ,商業地域,80,500
12269,中古マンション等,,東京都,練馬区,豊玉北,練馬,1970,8,24000000,,２ＬＤＫ,45,,,,鉄骨造,第１種中高層住居専用地域,60,200
12270,中古マンション等,,東京都,練馬区,豊玉北,練馬,2005,5,20000000,,１Ｋ,20,,,,ＲＣ,商業地域,80,500
12271,中古マンション等,,東京都,練馬区,豊玉中,練馬,2010,11,15000000,,,20,,,,ＲＣ,近隣商業地域,80,300
12272,中古マンション等,,東京都,練馬区,豊玉南,練馬,2015,16,61000000,,３ＬＤＫ,70,,,,ＲＣ,第１種住居地域,60,200
12273,中古マンション等,,東京都,練馬区,中村,中村橋,1999,12,43000000,,２ＬＤＫ,65,,,,ＲＣ,第１種低層住居専用地域,60,200
12274,中古マンション等,,東京都,練馬区,中村北,中村橋,1990,12,7200000,,１Ｋ,15,,,,ＲＣ,第１種中高層住居専用地域,60,200
12275,中古マンション等,,東京都,練馬区,中村北,中村橋,1994,3,11000000,,１Ｋ,15,,,,ＲＣ,商業地域,80,500
12276,中古マンション等,,東京都,練馬区,中村北,練馬,2017,10,75000000,,３ＬＤＫ,70,,,,ＲＣ,第１種中高層住居専用地域,,
12277,中古マンション等,,東京都,練馬区,中村北,練馬,2002,7,22000000,,,20,,,,ＳＲＣ,商業地域,80,500
12278,中古マンション等,,東京都,練馬区,中村北,練馬,1995,7,43000000,,３ＬＤＫ,55,,,,ＳＲＣ,商業地域,80,500
12279,中古マンション等,,東京都,練馬区,中村北,練馬,2002,7,22000000,,１Ｋ,20,,,,ＳＲＣ,商業地域,80,500
12280,中古マンション等,,東京都,練馬区,中村北,練馬,2002,7,22000000,,１Ｋ,20,,,,ＳＲＣ,商業地域,80,500
12281,中古マンション等,,東京都,練馬区,中村南,都立家政,2009,10,53000000,,,60,,,,ＲＣ,第１種住居地域,60,200
12282,中古マンション等,,東京都,練馬区,中村南,都立家政,1987,7,14000000,,１ＤＫ,20,,,,ＲＣ,第１種低層住居専用地域,60,200
12283,宅地(土地と建物),住宅地,東京都,練馬区,西大泉,大泉学園,2022,29,41000000,,,110,不整形,2.6,85,木造,第１種低層住居専用地域,60,150
12284,宅地(土地と建物),住宅地,東京都,練馬区,西大泉,大泉学園,2022,25,54000000,,,100,ほぼ長方形,7.1,90,木造,第１種低層住居専用地域,50,100
12285,宅地(土地と建物),住宅地,東京都,練馬区,西大泉,大泉学園,2022,28,52000000,,,110,ほぼ台形,7.7,100,木造,第１種低層住居専用地域,60,150
12286,宅地(土地と建物),住宅地,東京都,練馬区,西大泉,大泉学園,2022,29,43000000,,,120,不整形,2.5,100,木造,第１種低層住居専用地域,60,150
12287,宅地(土地と建物),住宅地,東京都,練馬区,西大泉,大泉学園,2022,29,45000000,,,110,不整形,2.7,90,木造,第１種低層住居専用地域,60,150
